week_end,geography,pathogen,demographics_type,demographics_values,percent_visits
2023-02-04,United States,Influenza,Sex,Male,0.5
2023-02-04,United States,Influenza,Sex,Invalid,0
2023-02-04,United States,Influenza,Sex,Other,0
2023-02-04,United States,Influenza,Sex,Female,0.5
2023-02-04,United States,Influenza,Age Group,18-64 years,0.4
2023-02-04,United States,Influenza,Age Group,65+ years,0.3
2023-02-04,United States,Influenza,Age Group,5-17 years,1
2023-02-04,United States,Influenza,Age Group,0-4 years,1.1
2023-02-04,United States,Influenza,Race/Ethnicity,Hispanic,0.7
2023-02-04,United States,Influenza,Race/Ethnicity,"Multiple/Other, NH",0.4
2023-02-04,United States,Influenza,Race/Ethnicity,"White, NH",0.4
2023-02-04,United States,Influenza,Race/Ethnicity,"Asian/NHOPI, NH",0.6
2023-02-04,United States,Influenza,Race/Ethnicity,"AI/AN, NH",0.5
2023-02-04,United States,Influenza,Race/Ethnicity,"Black, NH",0.6
2022-12-03,United States,Influenza,Sex,Male,6.2
2022-12-03,United States,Influenza,Sex,Invalid,0.1
2022-12-03,United States,Influenza,Sex,Other,8.3
2022-12-03,United States,Influenza,Sex,Female,6.2
2022-12-03,United States,Influenza,Age Group,18-64 years,5
2022-12-03,United States,Influenza,Age Group,65+ years,3.7
2022-12-03,United States,Influenza,Age Group,5-17 years,12.1
2022-12-03,United States,Influenza,Age Group,0-4 years,11.9
2022-12-03,United States,Influenza,Race/Ethnicity,Hispanic,8.4
2022-12-03,United States,Influenza,Race/Ethnicity,"Multiple/Other, NH",6.5
2022-12-03,United States,Influenza,Race/Ethnicity,"White, NH",5.2
2022-12-03,United States,Influenza,Race/Ethnicity,"Asian/NHOPI, NH",7.2
2022-12-03,United States,Influenza,Race/Ethnicity,"AI/AN, NH",7.9
2022-12-03,United States,Influenza,Race/Ethnicity,"Black, NH",6.6
2023-06-03,United States,Influenza,Sex,Male,0.3
2023-06-03,United States,Influenza,Sex,Invalid,0
2023-06-03,United States,Influenza,Sex,Other,0
2023-06-03,United States,Influenza,Sex,Female,0.3
2023-06-03,United States,Influenza,Age Group,18-64 years,0.2
2023-06-03,United States,Influenza,Age Group,65+ years,0.1
2023-06-03,United States,Influenza,Age Group,5-17 years,0.8
2023-06-03,United States,Influenza,Age Group,0-4 years,0.7
2023-06-03,United States,Influenza,Race/Ethnicity,Hispanic,0.5
2023-06-03,United States,Influenza,Race/Ethnicity,"Multiple/Other, NH",0.3
2023-06-03,United States,Influenza,Race/Ethnicity,"White, NH",0.2
2023-06-03,United States,Influenza,Race/Ethnicity,"Asian/NHOPI, NH",0.3
2023-06-03,United States,Influenza,Race/Ethnicity,"AI/AN, NH",0.3
2023-06-03,United States,Influenza,Race/Ethnicity,"Black, NH",0.4
2023-08-19,United States,Influenza,Sex,Male,0.2
2023-08-19,United States,Influenza,Sex,Invalid,0
2023-08-19,United States,Influenza,Sex,Other,0
2023-08-19,United States,Influenza,Sex,Female,0.2
2023-08-19,United States,Influenza,Age Group,18-64 years,0.1
2023-08-19,United States,Influenza,Age Group,65+ years,0.1
2023-08-19,United States,Influenza,Age Group,5-17 years,0.4
2023-08-19,United States,Influenza,Age Group,0-4 years,0.5
2023-08-19,United States,Influenza,Race/Ethnicity,Hispanic,0.3
2023-08-19,United States,Influenza,Race/Ethnicity,"Multiple/Other, NH",0.2
2023-08-19,United States,Influenza,Race/Ethnicity,"White, NH",0.1
2023-08-19,United States,Influenza,Race/Ethnicity,"Asian/NHOPI, NH",0.3
2023-08-19,United States,Influenza,Race/Ethnicity,"AI/AN, NH",0.1
2023-08-19,United States,Influenza,Race/Ethnicity,"Black, NH",0.2
2023-01-14,United States,Influenza,Sex,Male,1
2023-01-14,United States,Influenza,Sex,Invalid,0
2023-01-14,United States,Influenza,Sex,Other,0
2023-01-14,United States,Influenza,Sex,Female,1
2023-01-14,United States,Influenza,Age Group,18-64 years,0.8
2023-01-14,United States,Influenza,Age Group,65+ years,0.8
2023-01-14,United States,Influenza,Age Group,5-17 years,1.8
2023-01-14,United States,Influenza,Age Group,0-4 years,2.6
2023-01-14,United States,Influenza,Race/Ethnicity,Hispanic,1.3
2023-01-14,United States,Influenza,Race/Ethnicity,"Multiple/Other, NH",0.9
2023-01-14,United States,Influenza,Race/Ethnicity,"White, NH",0.9
2023-01-14,United States,Influenza,Race/Ethnicity,"Asian/NHOPI, NH",1.2
2023-01-14,United States,Influenza,Race/Ethnicity,"AI/AN, NH",1.5
2023-01-14,United States,Influenza,Race/Ethnicity,"Black, NH",1
2023-04-08,United States,Influenza,Sex,Male,0.3
2023-04-08,United States,Influenza,Sex,Invalid,0
2023-04-08,United States,Influenza,Sex,Other,0
2023-04-08,United States,Influenza,Sex,Female,0.3
2023-04-08,United States,Influenza,Age Group,18-64 years,0.2
2023-04-08,United States,Influenza,Age Group,65+ years,0.1
2023-04-08,United States,Influenza,Age Group,5-17 years,0.6
2023-04-08,United States,Influenza,Age Group,0-4 years,0.6
2023-04-08,United States,Influenza,Race/Ethnicity,Hispanic,0.4
2023-04-08,United States,Influenza,Race/Ethnicity,"Multiple/Other, NH",0.3
2023-04-08,United States,Influenza,Race/Ethnicity,"White, NH",0.2
2023-04-08,United States,Influenza,Race/Ethnicity,"Asian/NHOPI, NH",0.3
2023-04-08,United States,Influenza,Race/Ethnicity,"AI/AN, NH",0.2
2023-04-08,United States,Influenza,Race/Ethnicity,"Black, NH",0.3
2023-04-15,United States,Influenza,Sex,Male,0.2
2023-04-15,United States,Influenza,Sex,Invalid,0
2023-04-15,United States,Influenza,Sex,Other,0
2023-04-15,United States,Influenza,Sex,Female,0.2
2023-04-15,United States,Influenza,Age Group,18-64 years,0.2
2023-04-15,United States,Influenza,Age Group,65+ years,0.1
2023-04-15,United States,Influenza,Age Group,5-17 years,0.5
2023-04-15,United States,Influenza,Age Group,0-4 years,0.5
2023-04-15,United States,Influenza,Race/Ethnicity,Hispanic,0.4
2023-04-15,United States,Influenza,Race/Ethnicity,"Multiple/Other, NH",0.3
2023-04-15,United States,Influenza,Race/Ethnicity,"White, NH",0.2
2023-04-15,United States,Influenza,Race/Ethnicity,"Asian/NHOPI, NH",0.3
2023-04-15,United States,Influenza,Race/Ethnicity,"AI/AN, NH",0.2
2023-04-15,United States,Influenza,Race/Ethnicity,"Black, NH",0.3
2023-12-30,United States,Influenza,Sex,Male,5.8
2023-12-30,United States,Influenza,Sex,Invalid,0.2
2023-12-30,United States,Influenza,Sex,Other,5.6
2023-12-30,United States,Influenza,Sex,Female,5.9
2023-12-30,United States,Influenza,Age Group,18-64 years,5.1
2023-12-30,United States,Influenza,Age Group,65+ years,3.3
2023-12-30,United States,Influenza,Age Group,5-17 years,12.4
2023-12-30,United States,Influenza,Age Group,0-4 years,10.7
2023-12-30,United States,Influenza,Race/Ethnicity,Hispanic,7.6
2023-12-30,United States,Influenza,Race/Ethnicity,"Multiple/Other, NH",5.4
2023-12-30,United States,Influenza,Race/Ethnicity,"White, NH",4.8
2023-12-30,United States,Influenza,Race/Ethnicity,"Asian/NHOPI, NH",5.8
2023-12-30,United States,Influenza,Race/Ethnicity,"AI/AN, NH",6.3
2023-12-30,United States,Influenza,Race/Ethnicity,"Black, NH",7.5
2023-08-05,United States,Influenza,Sex,Male,0.2
2023-08-05,United States,Influenza,Sex,Invalid,0
2023-08-05,United States,Influenza,Sex,Other,0
2023-08-05,United States,Influenza,Sex,Female,0.2
2023-08-05,United States,Influenza,Age Group,18-64 years,0.1
2023-08-05,United States,Influenza,Age Group,65+ years,0.1
2023-08-05,United States,Influenza,Age Group,5-17 years,0.3
2023-08-05,United States,Influenza,Age Group,0-4 years,0.5
2023-08-05,United States,Influenza,Race/Ethnicity,Hispanic,0.2
2023-08-05,United States,Influenza,Race/Ethnicity,"Multiple/Other, NH",0.1
2023-08-05,United States,Influenza,Race/Ethnicity,"White, NH",0.1
2023-08-05,United States,Influenza,Race/Ethnicity,"Asian/NHOPI, NH",0.3
2023-08-05,United States,Influenza,Race/Ethnicity,"AI/AN, NH",0.1
2023-08-05,United States,Influenza,Race/Ethnicity,"Black, NH",0.2
2023-05-06,United States,Influenza,Sex,Male,0.3
2023-05-06,United States,Influenza,Sex,Invalid,0
2023-05-06,United States,Influenza,Sex,Other,0
2023-05-06,United States,Influenza,Sex,Female,0.3
2023-05-06,United States,Influenza,Age Group,18-64 years,0.2
2023-05-06,United States,Influenza,Age Group,65+ years,0.1
2023-05-06,United States,Influenza,Age Group,5-17 years,0.6
2023-05-06,United States,Influenza,Age Group,0-4 years,0.6
2023-05-06,United States,Influenza,Race/Ethnicity,Hispanic,0.5
2023-05-06,United States,Influenza,Race/Ethnicity,"Multiple/Other, NH",0.2
2023-05-06,United States,Influenza,Race/Ethnicity,"White, NH",0.2
2023-05-06,United States,Influenza,Race/Ethnicity,"Asian/NHOPI, NH",0.3
2023-05-06,United States,Influenza,Race/Ethnicity,"AI/AN, NH",0.2
2023-05-06,United States,Influenza,Race/Ethnicity,"Black, NH",0.3
2024-02-24,United States,Influenza,Sex,Male,3.1
2024-02-24,United States,Influenza,Sex,Invalid,0
2024-02-24,United States,Influenza,Sex,Other,2.9
2024-02-24,United States,Influenza,Sex,Female,3
2024-02-24,United States,Influenza,Age Group,18-64 years,2.4
2024-02-24,United States,Influenza,Age Group,65+ years,1.4
2024-02-24,United States,Influenza,Age Group,5-17 years,7.5
2024-02-24,United States,Influenza,Age Group,0-4 years,6.1
2024-02-24,United States,Influenza,Race/Ethnicity,Hispanic,3.6
2024-02-24,United States,Influenza,Race/Ethnicity,"Multiple/Other, NH",3
2024-02-24,United States,Influenza,Race/Ethnicity,"White, NH",2.7
2024-02-24,United States,Influenza,Race/Ethnicity,"Asian/NHOPI, NH",3.1
2024-02-24,United States,Influenza,Race/Ethnicity,"AI/AN, NH",3.2
2024-02-24,United States,Influenza,Race/Ethnicity,"Black, NH",3.5
2022-11-12,United States,Influenza,Sex,Male,3.9
2022-11-12,United States,Influenza,Sex,Invalid,0.1
2022-11-12,United States,Influenza,Sex,Other,0
2022-11-12,United States,Influenza,Sex,Female,3.8
2022-11-12,United States,Influenza,Age Group,18-64 years,2.4
2022-11-12,United States,Influenza,Age Group,65+ years,1.2
2022-11-12,United States,Influenza,Age Group,5-17 years,11.7
2022-11-12,United States,Influenza,Age Group,0-4 years,6.8
2022-11-12,United States,Influenza,Race/Ethnicity,Hispanic,5.4
2022-11-12,United States,Influenza,Race/Ethnicity,"Multiple/Other, NH",3.5
2022-11-12,United States,Influenza,Race/Ethnicity,"White, NH",2.7
2022-11-12,United States,Influenza,Race/Ethnicity,"Asian/NHOPI, NH",3.9
2022-11-12,United States,Influenza,Race/Ethnicity,"AI/AN, NH",3.9
2022-11-12,United States,Influenza,Race/Ethnicity,"Black, NH",5.9
2024-03-02,United States,Influenza,Sex,Male,2.8
2024-03-02,United States,Influenza,Sex,Invalid,0.1
2024-03-02,United States,Influenza,Sex,Other,0
2024-03-02,United States,Influenza,Sex,Female,2.8
2024-03-02,United States,Influenza,Age Group,18-64 years,2.3
2024-03-02,United States,Influenza,Age Group,65+ years,1.4
2024-03-02,United States,Influenza,Age Group,5-17 years,6.4
2024-03-02,United States,Influenza,Age Group,0-4 years,5.7
2024-03-02,United States,Influenza,Race/Ethnicity,Hispanic,3.3
2024-03-02,United States,Influenza,Race/Ethnicity,"Multiple/Other, NH",2.7
2024-03-02,United States,Influenza,Race/Ethnicity,"White, NH",2.5
2024-03-02,United States,Influenza,Race/Ethnicity,"Asian/NHOPI, NH",3
2024-03-02,United States,Influenza,Race/Ethnicity,"AI/AN, NH",2.7
2024-03-02,United States,Influenza,Race/Ethnicity,"Black, NH",3.2
2023-09-02,United States,Influenza,Sex,Male,0.2
2023-09-02,United States,Influenza,Sex,Invalid,0
2023-09-02,United States,Influenza,Sex,Other,0
2023-09-02,United States,Influenza,Sex,Female,0.2
2023-09-02,United States,Influenza,Age Group,18-64 years,0.2
2023-09-02,United States,Influenza,Age Group,65+ years,0.1
2023-09-02,United States,Influenza,Age Group,5-17 years,0.6
2023-09-02,United States,Influenza,Age Group,0-4 years,0.6
2023-09-02,United States,Influenza,Race/Ethnicity,Hispanic,0.4
2023-09-02,United States,Influenza,Race/Ethnicity,"Multiple/Other, NH",0.2
2023-09-02,United States,Influenza,Race/Ethnicity,"White, NH",0.2
2023-09-02,United States,Influenza,Race/Ethnicity,"Asian/NHOPI, NH",0.4
2023-09-02,United States,Influenza,Race/Ethnicity,"AI/AN, NH",0.2
2023-09-02,United States,Influenza,Race/Ethnicity,"Black, NH",0.3
2023-06-10,United States,Influenza,Sex,Male,0.2
2023-06-10,United States,Influenza,Sex,Invalid,0
2023-06-10,United States,Influenza,Sex,Other,0
2023-06-10,United States,Influenza,Sex,Female,0.3
2023-06-10,United States,Influenza,Age Group,18-64 years,0.2
2023-06-10,United States,Influenza,Age Group,65+ years,0.1
2023-06-10,United States,Influenza,Age Group,5-17 years,0.6
2023-06-10,United States,Influenza,Age Group,0-4 years,0.6
2023-06-10,United States,Influenza,Race/Ethnicity,Hispanic,0.4
2023-06-10,United States,Influenza,Race/Ethnicity,"Multiple/Other, NH",0.2
2023-06-10,United States,Influenza,Race/Ethnicity,"White, NH",0.2
2023-06-10,United States,Influenza,Race/Ethnicity,"Asian/NHOPI, NH",0.3
2023-06-10,United States,Influenza,Race/Ethnicity,"AI/AN, NH",0.2
2023-06-10,United States,Influenza,Race/Ethnicity,"Black, NH",0.3
2023-09-23,United States,Influenza,Sex,Male,0.3
2023-09-23,United States,Influenza,Sex,Invalid,0
2023-09-23,United States,Influenza,Sex,Other,0
2023-09-23,United States,Influenza,Sex,Female,0.3
2023-09-23,United States,Influenza,Age Group,18-64 years,0.2
2023-09-23,United States,Influenza,Age Group,65+ years,0.1
2023-09-23,United States,Influenza,Age Group,5-17 years,0.8
2023-09-23,United States,Influenza,Age Group,0-4 years,0.7
2023-09-23,United States,Influenza,Race/Ethnicity,Hispanic,0.4
2023-09-23,United States,Influenza,Race/Ethnicity,"Multiple/Other, NH",0.3
2023-09-23,United States,Influenza,Race/Ethnicity,"White, NH",0.2
2023-09-23,United States,Influenza,Race/Ethnicity,"Asian/NHOPI, NH",0.5
2023-09-23,United States,Influenza,Race/Ethnicity,"AI/AN, NH",0.5
2023-09-23,United States,Influenza,Race/Ethnicity,"Black, NH",0.4
2024-07-20,United States,Influenza,Sex,Male,0.1
2024-07-20,United States,Influenza,Sex,Invalid,2.8
2024-07-20,United States,Influenza,Sex,Other,2.6
2024-07-20,United States,Influenza,Sex,Female,0.2
2024-07-20,United States,Influenza,Age Group,18-64 years,0.1
2024-07-20,United States,Influenza,Age Group,65+ years,0.1
2024-07-20,United States,Influenza,Age Group,5-17 years,0.2
2024-07-20,United States,Influenza,Age Group,0-4 years,0.4
2024-07-20,United States,Influenza,Race/Ethnicity,Hispanic,0.2
2024-07-20,United States,Influenza,Race/Ethnicity,"Multiple/Other, NH",0.2
2024-07-20,United States,Influenza,Race/Ethnicity,"White, NH",0.1
2024-07-20,United States,Influenza,Race/Ethnicity,"Asian/NHOPI, NH",0.4
2024-07-20,United States,Influenza,Race/Ethnicity,"AI/AN, NH",0.1
2024-07-20,United States,Influenza,Race/Ethnicity,"Black, NH",0.2
2022-11-19,United States,Influenza,Sex,Male,4.4
2022-11-19,United States,Influenza,Sex,Invalid,0.1
2022-11-19,United States,Influenza,Sex,Other,9.1
2022-11-19,United States,Influenza,Sex,Female,4.1
2022-11-19,United States,Influenza,Age Group,18-64 years,2.8
2022-11-19,United States,Influenza,Age Group,65+ years,1.5
2022-11-19,United States,Influenza,Age Group,5-17 years,12.2
2022-11-19,United States,Influenza,Age Group,0-4 years,7.7
2022-11-19,United States,Influenza,Race/Ethnicity,Hispanic,6.1
2022-11-19,United States,Influenza,Race/Ethnicity,"Multiple/Other, NH",4.2
2022-11-19,United States,Influenza,Race/Ethnicity,"White, NH",3.1
2022-11-19,United States,Influenza,Race/Ethnicity,"Asian/NHOPI, NH",4.9
2022-11-19,United States,Influenza,Race/Ethnicity,"AI/AN, NH",5
2022-11-19,United States,Influenza,Race/Ethnicity,"Black, NH",5.6
2024-03-09,United States,Influenza,Sex,Male,2.5
2024-03-09,United States,Influenza,Sex,Invalid,0.1
2024-03-09,United States,Influenza,Sex,Other,0
2024-03-09,United States,Influenza,Sex,Female,2.4
2024-03-09,United States,Influenza,Age Group,18-64 years,1.9
2024-03-09,United States,Influenza,Age Group,65+ years,1.2
2024-03-09,United States,Influenza,Age Group,5-17 years,6.1
2024-03-09,United States,Influenza,Age Group,0-4 years,5
2024-03-09,United States,Influenza,Race/Ethnicity,Hispanic,2.9
2024-03-09,United States,Influenza,Race/Ethnicity,"Multiple/Other, NH",2.4
2024-03-09,United States,Influenza,Race/Ethnicity,"White, NH",2.2
2024-03-09,United States,Influenza,Race/Ethnicity,"Asian/NHOPI, NH",2.7
2024-03-09,United States,Influenza,Race/Ethnicity,"AI/AN, NH",2.5
2024-03-09,United States,Influenza,Race/Ethnicity,"Black, NH",2.8
2022-10-01,United States,Influenza,Sex,Male,0.5
2022-10-01,United States,Influenza,Sex,Invalid,0.1
2022-10-01,United States,Influenza,Sex,Other,0
2022-10-01,United States,Influenza,Sex,Female,0.5
2022-10-01,United States,Influenza,Age Group,18-64 years,0.2
2022-10-01,United States,Influenza,Age Group,65+ years,0.1
2022-10-01,United States,Influenza,Age Group,5-17 years,1.8
2022-10-01,United States,Influenza,Age Group,0-4 years,1.1
2022-10-01,United States,Influenza,Race/Ethnicity,Hispanic,0.8
2022-10-01,United States,Influenza,Race/Ethnicity,"Multiple/Other, NH",0.7
2022-10-01,United States,Influenza,Race/Ethnicity,"White, NH",0.3
2022-10-01,United States,Influenza,Race/Ethnicity,"Asian/NHOPI, NH",0.4
2022-10-01,United States,Influenza,Race/Ethnicity,"AI/AN, NH",0.2
2022-10-01,United States,Influenza,Race/Ethnicity,"Black, NH",0.7
2023-06-17,United States,Influenza,Sex,Male,0.2
2023-06-17,United States,Influenza,Sex,Invalid,0
2023-06-17,United States,Influenza,Sex,Other,0
2023-06-17,United States,Influenza,Sex,Female,0.2
2023-06-17,United States,Influenza,Age Group,18-64 years,0.2
2023-06-17,United States,Influenza,Age Group,65+ years,0.1
2023-06-17,United States,Influenza,Age Group,5-17 years,0.5
2023-06-17,United States,Influenza,Age Group,0-4 years,0.6
2023-06-17,United States,Influenza,Race/Ethnicity,Hispanic,0.4
2023-06-17,United States,Influenza,Race/Ethnicity,"Multiple/Other, NH",0.2
2023-06-17,United States,Influenza,Race/Ethnicity,"White, NH",0.2
2023-06-17,United States,Influenza,Race/Ethnicity,"Asian/NHOPI, NH",0.3
2023-06-17,United States,Influenza,Race/Ethnicity,"AI/AN, NH",0.2
2023-06-17,United States,Influenza,Race/Ethnicity,"Black, NH",0.3
2023-07-08,United States,Influenza,Sex,Male,0.2
2023-07-08,United States,Influenza,Sex,Invalid,0
2023-07-08,United States,Influenza,Sex,Other,0
2023-07-08,United States,Influenza,Sex,Female,0.2
2023-07-08,United States,Influenza,Age Group,18-64 years,0.1
2023-07-08,United States,Influenza,Age Group,65+ years,0.1
2023-07-08,United States,Influenza,Age Group,5-17 years,0.4
2023-07-08,United States,Influenza,Age Group,0-4 years,0.5
2023-07-08,United States,Influenza,Race/Ethnicity,Hispanic,0.3
2023-07-08,United States,Influenza,Race/Ethnicity,"Multiple/Other, NH",0.2
2023-07-08,United States,Influenza,Race/Ethnicity,"White, NH",0.1
2023-07-08,United States,Influenza,Race/Ethnicity,"Asian/NHOPI, NH",0.3
2023-07-08,United States,Influenza,Race/Ethnicity,"AI/AN, NH",0.2
2023-07-08,United States,Influenza,Race/Ethnicity,"Black, NH",0.2
2024-02-03,United States,Influenza,Sex,Male,3.4
2024-02-03,United States,Influenza,Sex,Invalid,0.1
2024-02-03,United States,Influenza,Sex,Other,0
2024-02-03,United States,Influenza,Sex,Female,3.2
2024-02-03,United States,Influenza,Age Group,18-64 years,2.5
2024-02-03,United States,Influenza,Age Group,65+ years,1.4
2024-02-03,United States,Influenza,Age Group,5-17 years,8.5
